"","ibge","week","year","municipality","population","deaths","likely_cases","cases_pcap","deaths_pcap","Years.Range"
"1961","350950","22",2021,"350950 CAMPINAS",1223237,0,50,4.08751533840131,0,"2021/2022"
"1962","350950","22",2022,"350950 CAMPINAS",1170247,0,534,45.6313923470857,0,"2022/2023"
"1963","350950","22",2023,"350950 CAMPINAS",1139047,0,323,28.3570388228054,0,"2023/2024"
"1964","350950","22",2024,"350950 CAMPINAS",1185977,0,4545,383.228342539526,0,"2024/2025"
"1965","350950","23",2014,"350950 CAMPINAS",1154617,0,791,68.5075657122665,0,"2014/2015"
"1966","350950","23",2015,"350950 CAMPINAS",1164098,0,523,44.9274889227539,0,"2015/2016"
"1967","350950","23",2016,"350950 CAMPINAS",1173370,0,11,0.937470704040499,0,"2016/2017"
"1968","350950","23",2017,"350950 CAMPINAS",1182429,0,8,0.676573392567334,0,"2017/2018"
"1969","350950","23",2018,"350950 CAMPINAS",1194094,0,9,0.753709506956739,0,"2018/2019"
"1970","350950","23",2019,"350950 CAMPINAS",1204073,0,1024,85.044677523705,0,"2019/2020"
"1971","350950","23",2020,"350950 CAMPINAS",1213792,0,111,9.14489467717698,0,"2020/2021"
"1972","350950","23",2021,"350950 CAMPINAS",1223237,0,49,4.00576503163328,0,"2021/2022"
"1973","350950","23",2022,"350950 CAMPINAS",1170247,0,453,38.7097766539884,0,"2022/2023"
"1974","350950","23",2023,"350950 CAMPINAS",1139047,0,262,23.0016847417183,0,"2023/2024"
"1975","350950","23",2024,"350950 CAMPINAS",1185977,0,4092,345.031986286412,0,"2024/2025"
"1976","350950","24",2014,"350950 CAMPINAS",1154617,0,432,37.4150042828055,0,"2014/2015"
"1977","350950","24",2015,"350950 CAMPINAS",1164098,0,305,26.2005432532313,0,"2015/2016"
"1978","350950","24",2016,"350950 CAMPINAS",1173370,0,11,0.937470704040499,0,"2016/2017"
"1979","350950","24",2017,"350950 CAMPINAS",1182429,0,2,0.169143348141833,0,"2017/2018"
"1980","350950","24",2018,"350950 CAMPINAS",1194094,0,11,0.921200508502681,0,"2018/2019"
"1981","350950","24",2019,"350950 CAMPINAS",1204073,0,812,67.4377716301254,0,"2019/2020"
"1982","350950","24",2020,"350950 CAMPINAS",1213792,0,117,9.63921330837574,0,"2020/2021"
"1983","350950","24",2021,"350950 CAMPINAS",1223237,0,34,2.77951043011289,0,"2021/2022"
"1984","350950","24",2022,"350950 CAMPINAS",1170247,0,232,19.8248745777601,0,"2022/2023"
"1985","350950","24",2023,"350950 CAMPINAS",1139047,0,266,23.3528555011338,0,"2023/2024"
"1986","350950","24",2024,"350950 CAMPINAS",1185977,0,3150,265.603801760068,0,"2024/2025"
"1987","350950","25",2014,"350950 CAMPINAS",1154617,0,318,27.5416003748429,0,"2014/2015"
"1988","350950","25",2015,"350950 CAMPINAS",1164098,0,341,29.2930663913176,0,"2015/2016"
"1989","350950","25",2016,"350950 CAMPINAS",1173370,0,14,1.19314453241518,0,"2016/2017"
"1990","350950","25",2017,"350950 CAMPINAS",1182429,0,4,0.338286696283667,0,"2017/2018"
"1991","350950","25",2018,"350950 CAMPINAS",1194094,0,7,0.586218505410797,0,"2018/2019"
"1992","350950","25",2019,"350950 CAMPINAS",1204073,0,517,42.9375959763237,0,"2019/2020"
"1993","350950","25",2020,"350950 CAMPINAS",1213792,0,97,7.99148453771322,0,"2020/2021"
"1994","350950","25",2021,"350950 CAMPINAS",1223237,0,19,1.5532558285925,0,"2021/2022"
"1995","350950","25",2022,"350950 CAMPINAS",1170247,0,263,22.4738879911677,0,"2022/2023"
"1996","350950","25",2023,"350950 CAMPINAS",1139047,0,212,18.612050249024,0,"2023/2024"
"1997","350950","25",2024,"350950 CAMPINAS",1185977,0,2766,233.225433545507,0,"2024/2025"
"1998","350950","26",2014,"350950 CAMPINAS",1154617,0,256,22.1718543898106,0,"2014/2015"
"1999","350950","26",2015,"350950 CAMPINAS",1164098,0,204,17.5242977824891,0,"2015/2016"
"2000","350950","26",2016,"350950 CAMPINAS",1173370,0,7,0.59657226620759,0,"2016/2017"
"2001","350950","26",2017,"350950 CAMPINAS",1182429,0,3,0.25371502221275,0,"2017/2018"
"2002","350950","26",2018,"350950 CAMPINAS",1194094,0,6,0.502473004637826,0,"2018/2019"
"2003","350950","26",2019,"350950 CAMPINAS",1204073,0,542,45.0138820486798,0,"2019/2020"
"2004","350950","26",2020,"350950 CAMPINAS",1213792,0,46,3.78977617252379,0,"2020/2021"
"2005","350950","26",2021,"350950 CAMPINAS",1223237,0,20,1.63500613536052,0,"2021/2022"
"2006","350950","26",2022,"350950 CAMPINAS",1170247,0,148,12.6469027478814,0,"2022/2023"
"2007","350950","26",2023,"350950 CAMPINAS",1139047,0,134,11.7642204404208,0,"2023/2024"
"2008","350950","26",2024,"350950 CAMPINAS",1185977,0,2306,194.438846621815,0,"2024/2025"
"2009","350950","27",2014,"350950 CAMPINAS",1154617,0,127,10.9993183886951,0,"2014/2015"
"2010","350950","27",2015,"350950 CAMPINAS",1164098,0,79,6.78637021968941,0,"2015/2016"
"2011","350950","27",2016,"350950 CAMPINAS",1173370,0,5,0.426123047291136,0,"2016/2017"
"2012","350950","27",2017,"350950 CAMPINAS",1182429,0,5,0.422858370354584,0,"2017/2018"
"2013","350950","27",2018,"350950 CAMPINAS",1194094,0,3,0.251236502318913,0,"2018/2019"
"2014","350950","27",2019,"350950 CAMPINAS",1204073,0,390,32.3900627287548,0,"2019/2020"
"2015","350950","27",2020,"350950 CAMPINAS",1213792,0,20,1.64772877066252,0,"2020/2021"
"2016","350950","27",2021,"350950 CAMPINAS",1223237,0,11,0.899253374448288,0,"2021/2022"
"2017","350950","27",2022,"350950 CAMPINAS",1170247,0,129,11.0233138815994,0,"2022/2023"
"2018","350950","27",2023,"350950 CAMPINAS",1139047,0,52,4.5652198724021,0,"2023/2024"
"2019","350950","27",2024,"350950 CAMPINAS",1185977,0,1386,116.86567277443,0,"2024/2025"
"2020","350950","28",2014,"350950 CAMPINAS",1154617,0,66,5.71618120987306,0,"2014/2015"
"2021","350950","28",2015,"350950 CAMPINAS",1164098,0,115,9.87889335777572,0,"2015/2016"
"2022","350950","28",2016,"350950 CAMPINAS",1173370,0,7,0.59657226620759,0,"2016/2017"
"2023","350950","28",2017,"350950 CAMPINAS",1182429,0,5,0.422858370354584,0,"2017/2018"
"2024","350950","28",2018,"350950 CAMPINAS",1194094,0,5,0.418727503864855,0,"2018/2019"
"2025","350950","28",2019,"350950 CAMPINAS",1204073,0,135,11.2119447907228,0,"2019/2020"
"2026","350950","28",2020,"350950 CAMPINAS",1213792,0,19,1.56534233212939,0,"2020/2021"
"2027","350950","28",2021,"350950 CAMPINAS",1223237,0,12,0.981003681216314,0,"2021/2022"
"2028","350950","28",2022,"350950 CAMPINAS",1170247,0,110,9.39972501531728,0,"2022/2023"
"2029","350950","28",2023,"350950 CAMPINAS",1139047,0,39,3.42391490430158,0,"2023/2024"
"2030","350950","28",2024,"350950 CAMPINAS",1185977,0,939,79.1752285246678,0,"2024/2025"
"2031","350950","29",2014,"350950 CAMPINAS",1154617,0,76,6.58226927197504,0,"2014/2015"
"2032","350950","29",2015,"350950 CAMPINAS",1164098,0,19,1.63216498954555,0,"2015/2016"
"2033","350950","29",2016,"350950 CAMPINAS",1173370,0,9,0.767021485124044,0,"2016/2017"
"2034","350950","29",2017,"350950 CAMPINAS",1182429,0,4,0.338286696283667,0,"2017/2018"
"2035","350950","29",2018,"350950 CAMPINAS",1194094,0,4,0.334982003091884,0,"2018/2019"
"2036","350950","29",2019,"350950 CAMPINAS",1204073,0,111,9.21871016126099,0,"2019/2020"
"2037","350950","29",2020,"350950 CAMPINAS",1213792,0,14,1.15341013946376,0,"2020/2021"
"2038","350950","29",2021,"350950 CAMPINAS",1223237,0,6,0.490501840608157,0,"2021/2022"
"2039","350950","29",2022,"350950 CAMPINAS",1170247,0,84,7.17797182987865,0,"2022/2023"
"2040","350950","29",2023,"350950 CAMPINAS",1139047,0,46,4.03846373327878,0,"2023/2024"
"2041","350950","29",2024,"350950 CAMPINAS",1185977,0,541,45.6163989689513,0,"2024/2025"
"2042","350950","30",2014,"350950 CAMPINAS",1154617,0,36,3.11791702356712,0,"2014/2015"
"2043","350950","30",2015,"350950 CAMPINAS",1164098,0,26,2.23348893306234,0,"2015/2016"
"2044","350950","30",2016,"350950 CAMPINAS",1173370,0,9,0.767021485124044,0,"2016/2017"
"2045","350950","30",2017,"350950 CAMPINAS",1182429,0,2,0.169143348141833,0,"2017/2018"
"2046","350950","30",2018,"350950 CAMPINAS",1194094,0,2,0.167491001545942,0,"2018/2019"
"2047","350950","30",2019,"350950 CAMPINAS",1204073,0,89,7.39157841758764,0,"2019/2020"
"2048","350950","30",2020,"350950 CAMPINAS",1213792,0,15,1.23579657799689,0,"2020/2021"
"2049","350950","30",2021,"350950 CAMPINAS",1223237,0,3,0.245250920304078,0,"2021/2022"
"2050","350950","30",2022,"350950 CAMPINAS",1170247,0,76,6.4943554651283,0,"2022/2023"
"2051","350950","30",2023,"350950 CAMPINAS",1139047,0,40,3.51170759415547,0,"2023/2024"
"2052","350950","30",2024,"350950 CAMPINAS",1185977,0,423,35.666796236352,0,"2024/2025"
"2053","350950","31",2014,"350950 CAMPINAS",1154617,0,24,2.07861134904475,0,"2014/2015"
"2054","350950","31",2015,"350950 CAMPINAS",1164098,0,11,0.944937625526373,0,"2015/2016"
"2055","350950","31",2016,"350950 CAMPINAS",1173370,0,9,0.767021485124044,0,"2016/2017"
"2056","350950","31",2017,"350950 CAMPINAS",1182429,0,2,0.169143348141833,0,"2017/2018"
"2057","350950","31",2018,"350950 CAMPINAS",1194094,0,4,0.334982003091884,0,"2018/2019"
"2058","350950","31",2019,"350950 CAMPINAS",1204073,0,63,5.23224090233732,0,"2019/2020"
"2059","350950","31",2020,"350950 CAMPINAS",1213792,0,10,0.823864385331259,0,"2020/2021"
"2060","350950","31",2021,"350950 CAMPINAS",1223237,0,7,0.572252147376183,0,"2021/2022"
"2061","350950","31",2022,"350950 CAMPINAS",1170247,0,67,5.72528705478416,0,"2022/2023"
"2062","350950","31",2023,"350950 CAMPINAS",1139047,0,37,3.24832952459381,0,"2023/2024"
"2063","350950","31",2024,"350950 CAMPINAS",1185977,0,369,31.1135882061794,0,"2024/2025"
"2064","350950","32",2014,"350950 CAMPINAS",1154617,0,19,1.64556731799376,0,"2014/2015"
"2065","350950","32",2015,"350950 CAMPINAS",1164098,0,18,1.54626156904316,0,"2015/2016"
"2066","350950","32",2016,"350950 CAMPINAS",1173370,0,6,0.511347656749363,0,"2016/2017"
"2067","350950","32",2017,"350950 CAMPINAS",1182429,0,3,0.25371502221275,0,"2017/2018"
"2068","350950","32",2018,"350950 CAMPINAS",1194094,0,7,0.586218505410797,0,"2018/2019"
"2069","350950","32",2019,"350950 CAMPINAS",1204073,0,48,3.98646925892367,0,"2019/2020"
"2070","350950","32",2020,"350950 CAMPINAS",1213792,0,8,0.659091508265008,0,"2020/2021"
"2071","350950","32",2021,"350950 CAMPINAS",1223237,0,5,0.408751533840131,0,"2021/2022"
"2072","350950","32",2022,"350950 CAMPINAS",1170247,0,70,5.98164319156554,0,"2022/2023"
"2073","350950","32",2023,"350950 CAMPINAS",1139047,0,42,3.68729297386324,0,"2023/2024"
"2074","350950","32",2024,"350950 CAMPINAS",1185977,0,389,32.7999615506877,0,"2024/2025"
"2075","350950","33",2014,"350950 CAMPINAS",1154617,0,16,1.38574089936317,0,"2014/2015"
"2076","350950","33",2015,"350950 CAMPINAS",1164098,0,13,1.11674446653117,0,"2015/2016"
"2077","350950","33",2016,"350950 CAMPINAS",1173370,0,9,0.767021485124044,0,"2016/2017"
"2078","350950","33",2017,"350950 CAMPINAS",1182429,0,2,0.169143348141833,0,"2017/2018"
"2079","350950","33",2018,"350950 CAMPINAS",1194094,0,3,0.251236502318913,0,"2018/2019"
"2080","350950","33",2019,"350950 CAMPINAS",1204073,0,25,2.07628607235608,0,"2019/2020"
"2081","350950","33",2020,"350950 CAMPINAS",1213792,0,7,0.576705069731882,0,"2020/2021"
"2082","350950","33",2021,"350950 CAMPINAS",1223237,0,7,0.572252147376183,0,"2021/2022"
"2083","350950","33",2022,"350950 CAMPINAS",1170247,0,74,6.32345137394072,0,"2022/2023"
"2084","350950","33",2023,"350950 CAMPINAS",1139047,0,28,2.45819531590883,0,"2023/2024"
"2085","350950","33",2024,"350950 CAMPINAS",1185977,0,204,17.2010081139853,0,"2024/2025"
"2086","350950","34",2014,"350950 CAMPINAS",1154617,0,23,1.99200254283455,0,"2014/2015"
"2087","350950","34",2015,"350950 CAMPINAS",1164098,0,13,1.11674446653117,0,"2015/2016"
"2088","350950","34",2016,"350950 CAMPINAS",1173370,0,4,0.340898437832909,0,"2016/2017"
"2089","350950","34",2017,"350950 CAMPINAS",1182429,0,5,0.422858370354584,0,"2017/2018"
"2090","350950","34",2018,"350950 CAMPINAS",1194094,0,4,0.334982003091884,0,"2018/2019"
"2091","350950","34",2019,"350950 CAMPINAS",1204073,0,14,1.1627202005194,0,"2019/2020"
"2092","350950","34",2020,"350950 CAMPINAS",1213792,0,5,0.41193219266563,0,"2020/2021"
"2093","350950","34",2021,"350950 CAMPINAS",1223237,0,8,0.654002454144209,0,"2021/2022"
"2094","350950","34",2022,"350950 CAMPINAS",1170247,0,33,2.81991750459518,0,"2022/2023"
"2095","350950","34",2023,"350950 CAMPINAS",1139047,0,41,3.59950028400935,0,"2023/2024"
"2096","350950","34",2024,"350950 CAMPINAS",1185977,0,252,21.2483041408054,0,"2024/2025"
"2097","350950","35",2014,"350950 CAMPINAS",1154617,0,18,1.55895851178356,0,"2014/2015"
"2098","350950","35",2015,"350950 CAMPINAS",1164098,0,11,0.944937625526373,0,"2015/2016"
"2099","350950","35",2016,"350950 CAMPINAS",1173370,0,12,1.02269531349873,0,"2016/2017"
"2100","350950","35",2017,"350950 CAMPINAS",1182429,0,4,0.338286696283667,0,"2017/2018"
"2101","350950","35",2018,"350950 CAMPINAS",1194094,0,8,0.669964006183768,0,"2018/2019"
"2102","350950","35",2019,"350950 CAMPINAS",1204073,0,32,2.65764617261578,0,"2019/2020"
"2103","350950","35",2020,"350950 CAMPINAS",1213792,0,4,0.329545754132504,0,"2020/2021"
"2104","350950","35",2021,"350950 CAMPINAS",1223237,0,4,0.327001227072105,0,"2021/2022"
"2105","350950","35",2022,"350950 CAMPINAS",1170247,0,31,2.6490134134076,0,"2022/2023"
"2106","350950","35",2023,"350950 CAMPINAS",1139047,0,36,3.16053683473992,0,"2023/2024"
"2107","350950","35",2024,"350950 CAMPINAS",1185977,0,208,17.538282782887,0,"2024/2025"
"2108","350950","36",2014,"350950 CAMPINAS",1154617,0,15,1.29913209315297,0,"2014/2015"
"2109","350950","36",2015,"350950 CAMPINAS",1164098,0,9,0.773130784521578,0,"2015/2016"
"2110","350950","36",2016,"350950 CAMPINAS",1173370,0,6,0.511347656749363,0,"2016/2017"
"2111","350950","36",2017,"350950 CAMPINAS",1182429,0,6,0.5074300444255,0,"2017/2018"
"2112","350950","36",2018,"350950 CAMPINAS",1194094,0,4,0.334982003091884,0,"2018/2019"
"2113","350950","36",2019,"350950 CAMPINAS",1204073,0,21,1.74408030077911,0,"2019/2020"
"2114","350950","36",2020,"350950 CAMPINAS",1213792,0,7,0.576705069731882,0,"2020/2021"
"2115","350950","36",2021,"350950 CAMPINAS",1223237,0,3,0.245250920304078,0,"2021/2022"
"2116","350950","36",2022,"350950 CAMPINAS",1170247,0,22,1.87994500306346,0,"2022/2023"
"2117","350950","36",2023,"350950 CAMPINAS",1139047,0,26,2.28260993620105,0,"2023/2024"
"2118","350950","36",2024,"350950 CAMPINAS",1185977,0,199,16.7794147778583,0,"2024/2025"
"2119","350950","37",2014,"350950 CAMPINAS",1154617,0,18,1.55895851178356,0,"2014/2015"
"2120","350950","37",2015,"350950 CAMPINAS",1164098,0,42,3.6079436611007,0,"2015/2016"
"2121","350950","37",2016,"350950 CAMPINAS",1173370,0,14,1.19314453241518,0,"2016/2017"
"2122","350950","37",2017,"350950 CAMPINAS",1182429,0,10,0.845716740709167,0,"2017/2018"
"2123","350950","37",2018,"350950 CAMPINAS",1194094,0,4,0.334982003091884,0,"2018/2019"
"2124","350950","37",2019,"350950 CAMPINAS",1204073,0,23,1.91018318656759,0,"2019/2020"
"2125","350950","37",2020,"350950 CAMPINAS",1213792,0,4,0.329545754132504,0,"2020/2021"
"2126","350950","37",2021,"350950 CAMPINAS",1223237,0,6,0.490501840608157,0,"2021/2022"
"2127","350950","37",2022,"350950 CAMPINAS",1170247,0,39,3.33262977815794,0,"2022/2023"
"2128","350950","37",2023,"350950 CAMPINAS",1139047,0,43,3.77508566371713,0,"2023/2024"
"2129","350950","37",2024,"350950 CAMPINAS",1185977,0,162,13.6596240905178,0,"2024/2025"
"2130","350950","38",2014,"350950 CAMPINAS",1154617,0,15,1.29913209315297,0,"2014/2015"
"2131","350950","38",2015,"350950 CAMPINAS",1164098,0,24,2.06168209205754,0,"2015/2016"
"2132","350950","38",2016,"350950 CAMPINAS",1173370,0,11,0.937470704040499,0,"2016/2017"
"2133","350950","38",2017,"350950 CAMPINAS",1182429,0,11,0.930288414780084,0,"2017/2018"
"2134","350950","38",2018,"350950 CAMPINAS",1194094,0,2,0.167491001545942,0,"2018/2019"
"2135","350950","38",2019,"350950 CAMPINAS",1204073,0,18,1.49492597209638,0,"2019/2020"
"2136","350950","38",2020,"350950 CAMPINAS",1213792,0,9,0.741477946798134,0,"2020/2021"
"2137","350950","38",2021,"350950 CAMPINAS",1223237,0,5,0.408751533840131,0,"2021/2022"
"2138","350950","38",2022,"350950 CAMPINAS",1170247,0,30,2.5635613678138,0,"2022/2023"
"2139","350950","38",2023,"350950 CAMPINAS",1139047,0,38,3.33612221444769,0,"2023/2024"
"2140","350950","38",2024,"350950 CAMPINAS",1185977,0,214,18.0441947862395,0,"2024/2025"
"2141","350950","39",2014,"350950 CAMPINAS",1154617,0,12,1.03930567452237,0,"2014/2015"
"2142","350950","39",2015,"350950 CAMPINAS",1164098,0,24,2.06168209205754,0,"2015/2016"
"2143","350950","39",2016,"350950 CAMPINAS",1173370,0,9,0.767021485124044,0,"2016/2017"
"2144","350950","39",2017,"350950 CAMPINAS",1182429,0,7,0.592001718496417,0,"2017/2018"
"2145","350950","39",2018,"350950 CAMPINAS",1194094,0,3,0.251236502318913,0,"2018/2019"
"2146","350950","39",2019,"350950 CAMPINAS",1204073,0,22,1.82713174367335,0,"2019/2020"
"2147","350950","39",2020,"350950 CAMPINAS",1213792,0,10,0.823864385331259,0,"2020/2021"
"2148","350950","39",2021,"350950 CAMPINAS",1223237,0,6,0.490501840608157,0,"2021/2022"
"2149","350950","39",2022,"350950 CAMPINAS",1170247,0,28,2.39265727662622,0,"2022/2023"
"2150","350950","39",2023,"350950 CAMPINAS",1139047,0,39,3.42391490430158,0,"2023/2024"
"2151","350950","39",2024,"350950 CAMPINAS",1185977,0,210,17.7069201173379,0,"2024/2025"
"2152","350950","40",2014,"350950 CAMPINAS",1154617,0,16,1.38574089936317,0,"2014/2015"
"2153","350950","40",2015,"350950 CAMPINAS",1164098,0,19,1.63216498954555,0,"2015/2016"
"2154","350950","40",2016,"350950 CAMPINAS",1173370,0,11,0.937470704040499,0,"2016/2017"
"2155","350950","40",2017,"350950 CAMPINAS",1182429,0,4,0.338286696283667,0,"2017/2018"
"2156","350950","40",2018,"350950 CAMPINAS",1194094,0,7,0.586218505410797,0,"2018/2019"
"2157","350950","40",2019,"350950 CAMPINAS",1204073,0,22,1.82713174367335,0,"2019/2020"
"2158","350950","40",2020,"350950 CAMPINAS",1213792,0,8,0.659091508265008,0,"2020/2021"
"2159","350950","40",2021,"350950 CAMPINAS",1223237,0,2,0.163500613536052,0,"2021/2022"
"2160","350950","40",2022,"350950 CAMPINAS",1170247,0,18,1.53813682068828,0,"2022/2023"
"2161","350950","40",2023,"350950 CAMPINAS",1139047,0,51,4.47742718254822,0,"2023/2024"
"2162","350950","40",2024,"350950 CAMPINAS",1185977,0,156,13.1537120871653,0,"2024/2025"
"2163","350950","41",2014,"350950 CAMPINAS",1154617,0,15,1.29913209315297,0,"2014/2015"
"2164","350950","41",2015,"350950 CAMPINAS",1164098,0,21,1.80397183055035,0,"2015/2016"
"2165","350950","41",2016,"350950 CAMPINAS",1173370,0,13,1.10791992295695,0,"2016/2017"
"2166","350950","41",2017,"350950 CAMPINAS",1182429,0,11,0.930288414780084,0,"2017/2018"
"2167","350950","41",2018,"350950 CAMPINAS",1194094,0,4,0.334982003091884,0,"2018/2019"
"2168","350950","41",2019,"350950 CAMPINAS",1204073,0,17,1.41187452920213,0,"2019/2020"
"2169","350950","41",2020,"350950 CAMPINAS",1213792,0,4,0.329545754132504,0,"2020/2021"
"2170","350950","41",2021,"350950 CAMPINAS",1223237,0,4,0.327001227072105,0,"2021/2022"
"2171","350950","41",2022,"350950 CAMPINAS",1170247,0,25,2.13630113984484,0,"2022/2023"
"2172","350950","41",2023,"350950 CAMPINAS",1139047,0,31,2.72157338547049,0,"2023/2024"
"2173","350950","41",2024,"350950 CAMPINAS",1185977,0,186,15.6832721039278,0,"2024/2025"
"2174","350950","42",2014,"350950 CAMPINAS",1154617,0,16,1.38574089936317,0,"2014/2015"
"2175","350950","42",2015,"350950 CAMPINAS",1164098,0,20,1.71806841004795,0,"2015/2016"
"2176","350950","42",2016,"350950 CAMPINAS",1173370,0,11,0.937470704040499,0,"2016/2017"
"2177","350950","42",2017,"350950 CAMPINAS",1182429,0,13,1.09943176292192,0,"2017/2018"
"2178","350950","42",2018,"350950 CAMPINAS",1194094,0,7,0.586218505410797,0,"2018/2019"
"2179","350950","42",2019,"350950 CAMPINAS",1204073,0,8,0.664411543153945,0,"2019/2020"
"2180","350950","42",2020,"350950 CAMPINAS",1213792,0,6,0.494318631198756,0,"2020/2021"
"2181","350950","42",2021,"350950 CAMPINAS",1223237,0,5,0.408751533840131,0,"2021/2022"
"2182","350950","42",2022,"350950 CAMPINAS",1170247,0,31,2.6490134134076,0,"2022/2023"
"2183","350950","42",2023,"350950 CAMPINAS",1139047,0,46,4.03846373327878,0,"2023/2024"
"2184","350950","42",2024,"350950 CAMPINAS",1185977,0,148,12.4791627493619,0,"2024/2025"
"2185","350950","43",2014,"350950 CAMPINAS",1154617,0,14,1.21252328694277,0,"2014/2015"
"2186","350950","43",2015,"350950 CAMPINAS",1164098,0,23,1.97577867155514,0,"2015/2016"
"2187","350950","43",2016,"350950 CAMPINAS",1173370,0,18,1.53404297024809,0,"2016/2017"
"2188","350950","43",2017,"350950 CAMPINAS",1182429,0,11,0.930288414780084,0,"2017/2018"
"2189","350950","43",2018,"350950 CAMPINAS",1194094,0,6,0.502473004637826,0,"2018/2019"
"2190","350950","43",2019,"350950 CAMPINAS",1204073,0,14,1.1627202005194,0,"2019/2020"
